entity_type,entity_id,canonical,surface,normalized,language,variant,source,catalog_count,active,ambiguity_count,metadata_json
brand,brizio,brizio,brizio,brizio,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,brunovisconti,brunovisconti,brunovisconti,brunovisconti,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,bugatti,bugatti,bugatti,bugatti,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,by,by,by,by,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,carrera rc,carrera rc,carrera rc,carrera rc,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,cayken,cayken,cayken,cayken,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,chorus worldwide gam,chorus worldwide gam,chorus worldwide gam,chorus worldwide gam,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,cillit bang,cillit bang,cillit bang,cillit bang,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,cronier,cronier,cronier,cronier,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,cutop,cutop,cutop,cutop,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,delta computers,delta computers,delta computers,delta computers,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,demak,demak,demak,demak,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,destructive creation,destructive creation,destructive creation,destructive creation,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,develia,develia,develia,develia,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,diamond hit,diamond hit,diamond hit,diamond hit,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,dirox,dirox,dirox,dirox,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,dlt,dlt,dlt,dlt,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,dorfhaus,dorfhaus,dorfhaus,dorfhaus,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,dry go technology,dry go technology,dry go technology,dry go technology,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,edison,edison,edison,edison,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,empils,empils,empils,empils,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,enkor,enkor,enkor,enkor,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,era,era,era,era,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,erich krause.,erich krause.,erich krause.,erich krause.,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,eversim,eversim,eversim,eversim,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,evmedix,evmedix,evmedix,evmedix,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,extra,extra,extra,extra,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,farroad,farroad,farroad,farroad,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,fat dog games,fat dog games,fat dog games,fat dog games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,fender,fender,fender,fender,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,filosofia,filosofia,filosofia,filosofia,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,fishing cactus,fishing cactus,fishing cactus,fishing cactus,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,force,force,force,force,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,frozen way,frozen way,frozen way,frozen way,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,frybest,frybest,frybest,frybest,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,g3 ferrari,g3 ferrari,g3 ferrari,g3 ferrari,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,g3ferrari,g3ferrari,g3ferrari,g3ferrari,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,garden story,garden story,garden story,garden story,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,goldmaster krona,goldmaster krona,goldmaster krona,goldmaster krona,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,good good,good good,good good,good good,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,grill d,grill d,grill d,grill d,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,hapgames,hapgames,hapgames,hapgames,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,harman/kardon,harman/kardon,harman/kardon,harman/kardon,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,hello games,hello games,hello games,hello games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,hola,hola,hola,hola,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,holoswim,holoswim,holoswim,holoswim,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,hound picked games,hound picked games,hound picked games,hound picked games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,iam8bit,iam8bit,iam8bit,iam8bit,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,ideal of sweden,ideal of sweden,ideal of sweden,ideal of sweden,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,ifree original,ifree original,ifree original,ifree original,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,il monte,il monte,il monte,il monte,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,inrior,inrior,inrior,inrior,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,interior office,interior office,interior office,interior office,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,io by red square,io by red square,io by red square,io by red square,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,irregular corp.,irregular corp.,irregular corp.,irregular corp.,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,jagergross,jagergross,jagergross,jagergross,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,jardin,jardin,jardin,jardin,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,jb capacitors,jb capacitors,jb capacitors,jb capacitors,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,jetour,jetour,jetour,jetour,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,jinga,jinga,jinga,jinga,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,jinpex,jinpex,jinpex,jinpex,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,kia/hyundai mobis,kia/hyundai mobis,kia/hyundai mobis,kia/hyundai mobis,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,kicx,kicx,kicx,kicx,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,kirovit,kirovit,kirovit,kirovit,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,kleo,kleo,kleo,kleo,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,konus,konus,konus,konus,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,kvadra,kvadra,kvadra,kvadra,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,kvest,kvest,kvest,kvest,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,lamlay,lamlay,lamlay,lamlay,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,land rover,land rover,land rover,land rover,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,lelit,lelit,lelit,lelit,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,lime,lime,lime,lime,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,luckroute,luckroute,luckroute,luckroute,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,magellan,magellan,magellan,magellan,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,manecode,manecode,manecode,manecode,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,mann fiiter,mann fiiter,mann fiiter,mann fiiter,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,matador,matador,matador,matador,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,merge games,merge games,merge games,merge games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,metalnova,metalnova,metalnova,metalnova,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,metset,metset,metset,metset,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,mi,mi,mi,mi,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,millargo,millargo,millargo,millargo,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,mimimi games,mimimi games,mimimi games,mimimi games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,mio,mio,mio,mio,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,misc games,misc games,misc games,misc games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,mobile legends,mobile legends,mobile legends,mobile legends,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,model,model,model,model,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,monella,monella,monella,monella,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,monteri,monteri,monteri,monteri,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,morphy richards,morphy richards,morphy richards,morphy richards,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,myriwell,myriwell,myriwell,myriwell,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,mytrex,mytrex,mytrex,mytrex,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,n4p,n4p,n4p,n4p,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,nahouse,nahouse,nahouse,nahouse,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,naim audio,naim audio,naim audio,naim audio,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,nikko,nikko,nikko,nikko,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,nostik,nostik,nostik,nostik,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,oehlbach,oehlbach,oehlbach,oehlbach,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,okko,okko,okko,okko,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,olecolor,olecolor,olecolor,olecolor,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,otl technologies,otl technologies,otl technologies,otl technologies,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,pathea games,pathea games,pathea games,pathea games,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,pcs,pcs,pcs,pcs,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,perez,perez,perez,perez,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,pioneer.sp,pioneer.sp,pioneer.sp,pioneer.sp,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,polini kids,polini kids,polini kids,polini kids,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,princess,princess,princess,princess,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,profiline,profiline,profiline,profiline,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,promusic,promusic,promusic,promusic,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,pufas decoself,pufas decoself,pufas decoself,pufas decoself,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,puriday,puriday,puriday,puriday,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,quattro clima,quattro clima,quattro clima,quattro clima,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,raccoon business,raccoon business,raccoon business,raccoon business,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,raf filter,raf filter,raf filter,raf filter,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,rcr,rcr,rcr,rcr,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,revolution software,revolution software,revolution software,revolution software,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,rifar,rifar,rifar,rifar,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,russell hobbs,russell hobbs,russell hobbs,russell hobbs,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,satechi,satechi,satechi,satechi,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,scher khan,scher khan,scher khan,scher khan,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,scholl,scholl,scholl,scholl,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,seago,seago,seago,seago,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,shanling,shanling,shanling,shanling,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,silapro,silapro,silapro,silapro,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,skymoto,skymoto,skymoto,skymoto,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,smartwatt,smartwatt,smartwatt,smartwatt,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,sprayer,sprayer,sprayer,sprayer,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,static control,static control,static control,static control,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,stiebel eltron,stiebel eltron,stiebel eltron,stiebel eltron,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,stihl,stihl,stihl,stihl,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,tabby tofy,tabby tofy,tabby tofy,tabby tofy,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,tecener,tecener,tecener,tecener,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,the one,the one,the one,the one,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,thetable.ru,thetable.ru,thetable.ru,thetable.ru,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,timson,timson,timson,timson,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,touren maskottchen,touren maskottchen,touren maskottchen,touren maskottchen,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,turtle beach,turtle beach,turtle beach,turtle beach,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,unigrip,unigrip,unigrip,unigrip,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,uniq,uniq,uniq,uniq,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,universal,universal,universal,universal,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,update,update,update,update,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,urbanwurth,urbanwurth,urbanwurth,urbanwurth,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,usmile,usmile,usmile,usmile,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,verle,verle,verle,verle,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,verywell,verywell,verywell,verywell,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,volvo,volvo,volvo,volvo,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,vr,vr,vr,vr,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,warner brothers,warner brothers,warner brothers,warner brothers,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,wb,wb,wb,wb,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,wella,wella,wella,wella,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,widlanex,widlanex,widlanex,widlanex,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,wiha,wiha,wiha,wiha,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,wildred,wildred,wildred,wildred,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,wistrova,wistrova,wistrova,wistrova,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,xenite,xenite,xenite,xenite,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,yadea,yadea,yadea,yadea,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,yota,yota,yota,yota,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,zabelini,zabelini,zabelini,zabelini,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,zepp,zepp,zepp,zepp,en,canonical,catalog+manual_aliases,6,true,1,{}
brand,ава лот,ава лот,ава лот,ава лот,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,автопартнер,автопартнер,автопартнер,автопартнер,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,альфастрахование,альфастрахование,альфастрахование,альфастрахование,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,вмпавто,вмпавто,вмпавто,вмпавто,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,гарден трейд,гарден трейд,гарден трейд,гарден трейд,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,домашний очаг,домашний очаг,домашний очаг,домашний очаг,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,дулевский фарфор,дулевский фарфор,дулевский фарфор,дулевский фарфор,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,издательство геодом,издательство геодом,издательство геодом,издательство геодом,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,информаналитика,информаналитика,информаналитика,информаналитика,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,константа,константа,константа,константа,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,красная глина,красная глина,красная глина,красная глина,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,кэаз,кэаз,кэаз,кэаз,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,м стиль,м стиль,м стиль,м стиль,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,мосгриндер,мосгриндер,мосгриндер,мосгриндер,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,петровская мебель,петровская мебель,петровская мебель,петровский мебель,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,петровская мебель,петровская мебель,петровский мебель,петровский мебель,ru,alias,catalog+manual_aliases,6,true,1,{}
brand,победа,победа,победа,победа,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,самобаланс,самобаланс,самобаланс,самобаланс,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,светодиодная лампочка,светодиодная лампочка,светодиодная лампочка,светодиодный лампочка,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,светодиодная лампочка,светодиодная лампочка,светодиодный лампочка,светодиодный лампочка,ru,alias,catalog+manual_aliases,6,true,1,{}
brand,селфи,селфи,селфи,селфи,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,смарт тв,смарт тв,смарт тв,смарт тв,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,смешарики,смешарики,смешарики,смешарики,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,тактильно,тактильно,тактильно,тактильно,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,термэкс,термэкс,термэкс,термэкс,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,фабрика сна,фабрика сна,фабрика сна,фабрика сон,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,фабрика сна,фабрика сна,фабрика сон,фабрика сон,ru,alias,catalog+manual_aliases,6,true,1,{}
brand,хит декор,хит декор,хит декор,хит декор,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,эльф,эльф,эльф,эльф,ru,canonical,catalog+manual_aliases,6,true,1,{}
brand,0,0,0,0,neutral,canonical,catalog+manual_aliases,5,true,1,{}
brand,27919,27919,27919,27919,neutral,canonical,catalog+manual_aliases,5,true,1,{}
brand,34bigthings,34bigthings,34bigthings,34bigthings,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,3dduo,3dduo,3dduo,3dduo,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,940,940,940,940,neutral,canonical,catalog+manual_aliases,5,true,1,{}
brand,abc mount,abc mount,abc mount,abc mount,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,absolut drive,absolut drive,absolut drive,absolut drive,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,adam,adam,adam,adam,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,alpha skin,alpha skin,alpha skin,alpha skin,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,amc filter,amc filter,amc filter,amc filter,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,amperin,amperin,amperin,amperin,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,amulex,amulex,amulex,amulex,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,andrea,andrea,andrea,andrea,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,aquandlike,aquandlike,aquandlike,aquandlike,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,aquarius,aquarius,aquarius,aquarius,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,arozzi,arozzi,arozzi,arozzi,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,art black,art black,art black,art black,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,atten,atten,atten,atten,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,aula,aula,aula,aula,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,avto ask,avto ask,avto ask,avto ask,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,awei,awei,awei,awei,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,azshop,azshop,azshop,azshop,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,baic,baic,baic,baic,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,banpresto,banpresto,banpresto,banpresto,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,basara,basara,basara,basara,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,bayramix,bayramix,bayramix,bayramix,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,be uni professional,be uni professional,be uni professional,be uni professional,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,bearway,bearway,bearway,bearway,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,belamos,belamos,belamos,belamos,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,benoit,benoit,benoit,benoit,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,bigben interactive,bigben interactive,bigben interactive,bigben interactive,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,bioretto,bioretto,bioretto,bioretto,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,blackburne games studio,blackburne games studio,blackburne games studio,blackburne games studio,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,boombit,boombit,boombit,boombit,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,bosller,bosller,bosller,bosller,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,bright gambit,bright gambit,bright gambit,bright gambit,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,carex,carex,carex,carex,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,carioca,carioca,carioca,carioca,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,cavel,cavel,cavel,cavel,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,cbe.elettrodomestici,cbe.elettrodomestici,cbe.elettrodomestici,cbe.elettrodomestici,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,cleardent,cleardent,cleardent,cleardent,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,condtrol,condtrol,condtrol,condtrol,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,cuckoo,cuckoo,cuckoo,cuckoo,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,de janeiro,de janeiro,de janeiro,de janeiro,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,delphi,delphi,delphi,delphi,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,deuter,deuter,deuter,deuter,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,domenico morelli,domenico morelli,domenico morelli,domenico morelli,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,dunobil,dunobil,dunobil,dunobil,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,ebrotsis,ebrotsis,ebrotsis,ebrotsis,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,ecologica,ecologica,ecologica,ecologica,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,elektrostandard,elektrostandard,elektrostandard,elektrostandard,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,elemento,elemento,elemento,elemento,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,embers,embers,embers,embers,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,ems,ems,ems,ems,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,ensto,ensto,ensto,ensto,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,epos,epos,epos,epos,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,evergreen,evergreen,evergreen,evergreen,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,everstone,everstone,everstone,everstone,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,faber castell,faber castell,faber castell,faber castell,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,fabio air springs,fabio air springs,fabio air springs,fabio air springs,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,fairy,fairy,fairy,fairy,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,favour,favour,favour,favour,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,faw,faw,faw,faw,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,fbrush,fbrush,fbrush,fbrush,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,feardemic,feardemic,feardemic,feardemic,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,fenox,fenox,fenox,fenox,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,firelight,firelight,firelight,firelight,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,firesquid,firesquid,firesquid,firesquid,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,firestoke,firestoke,firestoke,firestoke,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,first,first,first,first,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,flybot,flybot,flybot,flybot,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,foix,foix,foix,foix,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,frau maria,frau maria,frau maria,frau maria,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,frostcore,frostcore,frostcore,frostcore,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,fujimo,fujimo,fujimo,fujimo,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,gaciron,gaciron,gaciron,gaciron,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,geberit,geberit,geberit,geberit,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,germanium,germanium,germanium,germanium,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,gevayspro,gevayspro,gevayspro,gevayspro,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,green east,green east,green east,green east,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,gt radial,gt radial,gt radial,gt radial,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,guru,guru,guru,guru,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,happyjapan,happyjapan,happyjapan,happyjapan,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,hb 101,hb 101,hb 101,hb 101,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,hiden,hiden,hiden,hiden,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,ice pick lodge,ice pick lodge,ice pick lodge,ice pick lodge,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,icom,icom,icom,icom,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,id xbox,id xbox,id xbox,id xbox,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,inglesina,inglesina,inglesina,inglesina,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,innocn,innocn,innocn,innocn,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,instant pot,instant pot,instant pot,instant pot,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,istok life,istok life,istok life,istok life,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,jabra,jabra,jabra,jabra,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,jacob delafon,jacob delafon,jacob delafon,jacob delafon,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,jobe,jobe,jobe,jobe,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,joybits,joybits,joybits,joybits,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,kale,kale,kale,kale,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,keralex,keralex,keralex,keralex,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,kessel,kessel,kessel,kessel,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,keyang,keyang,keyang,keyang,en,canonical,catalog+manual_aliases,5,true,1,{}
brand,kiwis,kiwis,kiwis,kiwis,en,canonical,catalog+manual_aliases,5,true,1,{}
